title,price,rating,availability,product_url,category,scraped_date
Orange Is the New Black,Â£24.61,Two,In stock,https://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html,Default,2026-09-16
One for the Money (Stephanie Plum #1),Â£32.87,Two,In stock,https://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html,Default,2026-09-16
Notes from a Small Island (Notes From a Small Island #1),Â£40.17,One,In stock,https://books.toscrape.com/catalogue/notes-from-a-small-island-notes-from-a-small-island-1_200/index.html,Nonfiction,2026-09-16
Night (The Night Trilogy #1),Â£13.51,One,In stock,https://books.toscrape.com/catalogue/night-the-night-trilogy-1_199/index.html,Nonfiction,2026-09-16
Neither Here nor There: Travels in Europe,Â£38.95,Three,In stock,https://books.toscrape.com/catalogue/neither-here-nor-there-travels-in-europe_198/index.html,Travel,2026-09-16
Naked,Â£31.69,Three,In stock,https://books.toscrape.com/catalogue/naked_197/index.html,Humor,2026-09-16
Morning Star (Red Rising #3),Â£29.40,One,In stock,https://books.toscrape.com/catalogue/morning-star-red-rising-3_196/index.html,Default,2026-09-16
"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",Â£57.83,One,In stock,https://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html,Nonfiction,2026-09-16
Midnight Riot (Peter Grant/ Rivers of London - books #1),Â£55.46,Two,In stock,https://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html,Fantasy,2026-09-16
Me Talk Pretty One Day,Â£57.60,Two,In stock,https://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html,Autobiography,2026-09-16
Manuscript Found in Accra,Â£34.98,Two,In stock,https://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html,Add a comment,2026-09-16
Lust & Wonder,Â£11.87,Two,In stock,https://books.toscrape.com/catalogue/lust-wonder_191/index.html,Autobiography,2026-09-16
Lila (Gilead #3),Â£12.47,Three,In stock,https://books.toscrape.com/catalogue/lila-gilead-3_190/index.html,Fiction,2026-09-16
"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",Â£33.26,Two,In stock,https://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html,Science Fiction,2026-09-16
Life Without a Recipe,Â£59.04,Five,In stock,https://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html,Autobiography,2026-09-16
Life After Life,Â£26.13,Two,In stock,https://books.toscrape.com/catalogue/life-after-life_187/index.html,Default,2026-09-16
Letter to a Christian Nation,Â£22.20,One,In stock,https://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html,Nonfiction,2026-09-16
Let's Pretend This Never Happened: A Mostly True Memoir,Â£45.11,One,In stock,https://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html,Nonfiction,2026-09-16
Legend (Legend #1),Â£43.69,Four,In stock,https://books.toscrape.com/catalogue/legend-legend-1_184/index.html,Young Adult,2026-09-16
"Lean In: Women, Work, and the Will to Lead",Â£25.02,One,In stock,https://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html,Default,2026-09-16
"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Â£55.50,Five,In stock,https://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html,Humor,2026-09-16
Lady Renegades (Rebel Belle #3),Â£53.04,Five,In stock,https://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html,Young Adult,2026-09-16
Jurassic Park (Jurassic Park #1),Â£44.97,One,In stock,https://books.toscrape.com/catalogue/jurassic-park-jurassic-park-1_180/index.html,Fiction,2026-09-16
It's Never Too Late to Begin Again: Discovering Creativity and Meaning at Midlife and Beyond,Â£42.38,One,In stock,https://books.toscrape.com/catalogue/its-never-too-late-to-begin-again-discovering-creativity-and-meaning-at-midlife-and-beyond_179/index.html,Nonfiction,2026-09-16
Is Everyone Hanging Out Without Me? (And Other Concerns),Â£20.11,Three,In stock,https://books.toscrape.com/catalogue/is-everyone-hanging-out-without-me-and-other-concerns_178/index.html,Default,2026-09-16
Into the Wild,Â£56.70,Five,In stock,https://books.toscrape.com/catalogue/into-the-wild_177/index.html,Nonfiction,2026-09-16
Inferno (Robert Langdon #4),Â£41.00,Five,In stock,https://books.toscrape.com/catalogue/inferno-robert-langdon-4_176/index.html,Fiction,2026-09-16
"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Â£28.85,Three,In stock,https://books.toscrape.com/catalogue/in-the-garden-of-beasts-love-terror-and-an-american-family-in-hitlers-berlin_175/index.html,Nonfiction,2026-09-16
If I Run (If I Run #1),Â£49.97,Four,In stock,https://books.toscrape.com/catalogue/if-i-run-if-i-run-1_174/index.html,Christian Fiction,2026-09-16
I've Got Your Number,Â£19.69,One,In stock,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html,Womens Fiction,2026-09-16
I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,Â£28.88,Two,In stock,https://books.toscrape.com/catalogue/i-am-malala-the-girl-who-stood-up-for-education-and-was-shot-by-the-taliban_172/index.html,Nonfiction,2026-09-16
Hungry Girl Clean & Hungry: Easy All-Natural Recipes for Healthy Eating in the Real World,Â£33.14,Three,In stock,https://books.toscrape.com/catalogue/hungry-girl-clean-hungry-easy-all-natural-recipes-for-healthy-eating-in-the-real-world_171/index.html,Food and Drink,2026-09-16
"House of Lost Worlds: Dinosaurs, Dynasties, and the Story of Life on Earth",Â£43.70,Two,In stock,https://books.toscrape.com/catalogue/house-of-lost-worlds-dinosaurs-dynasties-and-the-story-of-life-on-earth_170/index.html,History,2026-09-16
House of Leaves,Â£54.89,One,In stock,https://books.toscrape.com/catalogue/house-of-leaves_169/index.html,Horror,2026-09-16
Horrible Bear!,Â£37.52,Two,In stock,https://books.toscrape.com/catalogue/horrible-bear_168/index.html,Childrens,2026-09-16
Holidays on Ice,Â£51.07,Two,In stock,https://books.toscrape.com/catalogue/holidays-on-ice_167/index.html,Humor,2026-09-16
Heir to the Sky,Â£44.07,Four,In stock,https://books.toscrape.com/catalogue/heir-to-the-sky_166/index.html,Fantasy,2026-09-16
Green Eggs and Ham (Beginner Books B-16),Â£10.79,Four,In stock,https://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html,Childrens,2026-09-16
"Grayson, Vol 3: Nemesis (Grayson #3)",Â£42.72,One,In stock,https://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html,Sequential Art,2026-09-16
Gratitude,Â£26.66,Five,In stock,https://books.toscrape.com/catalogue/gratitude_163/index.html,Nonfiction,2026-09-16
Gone Girl,Â£37.60,Five,In stock,https://books.toscrape.com/catalogue/gone-girl_162/index.html,Default,2026-09-16
Golden (Heart of Dread #3),Â£42.21,Four,In stock,https://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html,Young Adult,2026-09-16
Girl in the Blue Coat,Â£46.83,Two,In stock,https://books.toscrape.com/catalogue/girl-in-the-blue-coat_160/index.html,Historical Fiction,2026-09-16
"Fruits Basket, Vol. 3 (Fruits Basket #3)",Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-3-fruits-basket-3_159/index.html,Sequential Art,2026-09-16
"Friday Night Lights: A Town, a Team, and a Dream",Â£51.22,Three,In stock,https://books.toscrape.com/catalogue/friday-night-lights-a-town-a-team-and-a-dream_158/index.html,Sports and Games,2026-09-16
Fire Bound (Sea Haven/Sisters of the Heart #5),Â£21.28,Four,In stock,https://books.toscrape.com/catalogue/fire-bound-sea-havensisters-of-the-heart-5_157/index.html,Add a comment,2026-09-16
Fifty Shades Freed (Fifty Shades #3),Â£15.36,Five,In stock,https://books.toscrape.com/catalogue/fifty-shades-freed-fifty-shades-3_156/index.html,Adult Fiction,2026-09-16
Fellside,Â£38.62,One,In stock,https://books.toscrape.com/catalogue/fellside_155/index.html,Default,2026-09-16
Extreme Prey (Lucas Davenport #26),Â£25.40,Three,In stock,https://books.toscrape.com/catalogue/extreme-prey-lucas-davenport-26_154/index.html,Mystery,2026-09-16
Eragon (The Inheritance Cycle #1),Â£43.87,Three,In stock,https://books.toscrape.com/catalogue/eragon-the-inheritance-cycle-1_153/index.html,Fantasy,2026-09-16
Eclipse (Twilight #3),Â£18.74,One,In stock,https://books.toscrape.com/catalogue/eclipse-twilight-3_152/index.html,Default,2026-09-16
Dune (Dune #1),Â£54.86,One,In stock,https://books.toscrape.com/catalogue/dune-dune-1_151/index.html,Science Fiction,2026-09-16
Dracula,Â£52.62,Three,In stock,https://books.toscrape.com/catalogue/dracula_150/index.html,Default,2026-09-16
Do Androids Dream of Electric Sheep? (Blade Runner #1),Â£51.48,One,In stock,https://books.toscrape.com/catalogue/do-androids-dream-of-electric-sheep-blade-runner-1_149/index.html,Science Fiction,2026-09-16
Disrupted: My Misadventure in the Start-Up Bubble,Â£15.28,Five,In stock,https://books.toscrape.com/catalogue/disrupted-my-misadventure-in-the-start-up-bubble_148/index.html,Nonfiction,2026-09-16
Dead Wake: The Last Crossing of the Lusitania,Â£39.24,Five,In stock,https://books.toscrape.com/catalogue/dead-wake-the-last-crossing-of-the-lusitania_147/index.html,Default,2026-09-16
"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",Â£17.81,One,In stock,https://books.toscrape.com/catalogue/david-and-goliath-underdogs-misfits-and-the-art-of-battling-giants_146/index.html,Default,2026-09-16
Darkfever (Fever #1),Â£56.02,One,In stock,https://books.toscrape.com/catalogue/darkfever-fever-1_145/index.html,Fantasy,2026-09-16
Dark Places,Â£23.90,Five,In stock,https://books.toscrape.com/catalogue/dark-places_144/index.html,Default,2026-09-16
Crazy Rich Asians (Crazy Rich Asians #1),Â£49.13,Five,In stock,https://books.toscrape.com/catalogue/crazy-rich-asians-crazy-rich-asians-1_143/index.html,Fiction,2026-09-16
Counting Thyme,Â£10.62,One,In stock,https://books.toscrape.com/catalogue/counting-thyme_142/index.html,Childrens,2026-09-16
Cosmos,Â£36.17,Two,In stock,https://books.toscrape.com/catalogue/cosmos_141/index.html,Add a comment,2026-09-16
Civilization and Its Discontents,Â£59.95,Two,In stock,https://books.toscrape.com/catalogue/civilization-and-its-discontents_140/index.html,Psychology,2026-09-16
Cinder (The Lunar Chronicles #1),Â£26.09,One,In stock,https://books.toscrape.com/catalogue/cinder-the-lunar-chronicles-1_139/index.html,Young Adult,2026-09-16
Catastrophic Happiness: Finding Joy in Childhood's Messy Years,Â£37.35,Two,In stock,https://books.toscrape.com/catalogue/catastrophic-happiness-finding-joy-in-childhoods-messy-years_138/index.html,Parenting,2026-09-16
Career of Evil (Cormoran Strike #3),Â£24.72,Two,In stock,https://books.toscrape.com/catalogue/career-of-evil-cormoran-strike-3_137/index.html,Mystery,2026-09-16
Breaking Dawn (Twilight #4),Â£35.28,Five,In stock,https://books.toscrape.com/catalogue/breaking-dawn-twilight-4_136/index.html,Default,2026-09-16
Brave Enough,Â£51.32,Five,In stock,https://books.toscrape.com/catalogue/brave-enough_135/index.html,Nonfiction,2026-09-16
Boy Meets Boy,Â£21.12,Three,In stock,https://books.toscrape.com/catalogue/boy-meets-boy_134/index.html,Young Adult,2026-09-16
"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",Â£27.35,Two,In stock,https://books.toscrape.com/catalogue/born-to-run-a-hidden-tribe-superathletes-and-the-greatest-race-the-world-has-never-seen_133/index.html,Nonfiction,2026-09-16
Blink: The Power of Thinking Without Thinking,Â£21.74,Five,In stock,https://books.toscrape.com/catalogue/blink-the-power-of-thinking-without-thinking_132/index.html,Nonfiction,2026-09-16
Black Flags: The Rise of ISIS,Â£40.87,One,In stock,https://books.toscrape.com/catalogue/black-flags-the-rise-of-isis_131/index.html,Nonfiction,2026-09-16
"Black Butler, Vol. 1 (Black Butler #1)",Â£49.31,One,In stock,https://books.toscrape.com/catalogue/black-butler-vol-1-black-butler-1_130/index.html,Sequential Art,2026-09-16
Big Little Lies,Â£22.11,One,In stock,https://books.toscrape.com/catalogue/big-little-lies_129/index.html,Fiction,2026-09-16
Between Shades of Gray,Â£20.79,Five,In stock,https://books.toscrape.com/catalogue/between-shades-of-gray_128/index.html,Historical Fiction,2026-09-16
Best of My Love (Fool's Gold #20),Â£27.41,Two,In stock,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html,Romance,2026-09-16
Beowulf,Â£38.35,Two,In stock,https://books.toscrape.com/catalogue/beowulf_126/index.html,Classics,2026-09-16
Beautiful Creatures (Caster Chronicles #1),Â£21.55,Five,In stock,https://books.toscrape.com/catalogue/beautiful-creatures-caster-chronicles-1_125/index.html,Default,2026-09-16
Awkward,Â£38.02,Two,In stock,https://books.toscrape.com/catalogue/awkward_124/index.html,Sequential Art,2026-09-16
Ash,Â£22.06,Four,In stock,https://books.toscrape.com/catalogue/ash_123/index.html,Fantasy,2026-09-16
Are We There Yet?,Â£10.66,Three,In stock,https://books.toscrape.com/catalogue/are-we-there-yet_122/index.html,Childrens,2026-09-16
Are We Smart Enough to Know How Smart Animals Are?,Â£56.58,One,In stock,https://books.toscrape.com/catalogue/are-we-smart-enough-to-know-how-smart-animals-are_121/index.html,Nonfiction,2026-09-16
Annie on My Mind,Â£36.83,Five,In stock,https://books.toscrape.com/catalogue/annie-on-my-mind_120/index.html,Young Adult,2026-09-16
And Then There Were None,Â£35.01,Two,In stock,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html,Classics,2026-09-16
A Walk in the Woods: Rediscovering America on the Appalachian Trail,Â£30.48,Four,In stock,https://books.toscrape.com/catalogue/a-walk-in-the-woods-rediscovering-america-on-the-appalachian-trail_118/index.html,Nonfiction,2026-09-16
A Visit from the Goon Squad,Â£14.08,Five,In stock,https://books.toscrape.com/catalogue/a-visit-from-the-goon-squad_117/index.html,Default,2026-09-16
A Storm of Swords (A Song of Ice and Fire #3),Â£31.22,Two,In stock,https://books.toscrape.com/catalogue/a-storm-of-swords-a-song-of-ice-and-fire-3_116/index.html,Fantasy,2026-09-16
A Heartbreaking Work of Staggering Genius,Â£54.29,Five,In stock,https://books.toscrape.com/catalogue/a-heartbreaking-work-of-staggering-genius_115/index.html,Autobiography,2026-09-16
8 Keys to Mental Health Through Exercise,Â£31.04,One,In stock,https://books.toscrape.com/catalogue/8-keys-to-mental-health-through-exercise_114/index.html,Psychology,2026-09-16
#GIRLBOSS,Â£50.96,One,In stock,https://books.toscrape.com/catalogue/girlboss_113/index.html,Add a comment,2026-09-16
"The Suffragettes (Little Black Classics, #96)",Â£11.89,Two,In stock,https://books.toscrape.com/catalogue/the-suffragettes-little-black-classics-96_112/index.html,Nonfiction,2026-09-16
The Sense of an Ending,Â£31.38,Three,In stock,https://books.toscrape.com/catalogue/the-sense-of-an-ending_111/index.html,Add a comment,2026-09-16
"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",Â£54.81,One,In stock,https://books.toscrape.com/catalogue/the-sandman-vol-2-the-dolls-house-the-sandman-volumes-2_110/index.html,Sequential Art,2026-09-16
The Course of Love,Â£16.78,Three,In stock,https://books.toscrape.com/catalogue/the-course-of-love_109/index.html,Fiction,2026-09-16
Sugar Rush (Offensive Line #2),Â£24.42,One,In stock,https://books.toscrape.com/catalogue/sugar-rush-offensive-line-2_108/index.html,Sports and Games,2026-09-16
"Saga, Volume 2 (Saga (Collected Editions) #2)",Â£11.75,Three,In stock,https://books.toscrape.com/catalogue/saga-volume-2-saga-collected-editions-2_107/index.html,Sequential Art,2026-09-16
"Run, Spot, Run: The Ethics of Keeping Pets",Â£20.02,One,In stock,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html,Philosophy,2026-09-16
New Moon (Twilight #2),Â£12.86,Four,In stock,https://books.toscrape.com/catalogue/new-moon-twilight-2_105/index.html,Young Adult,2026-09-16
Life,Â£31.58,Five,In stock,https://books.toscrape.com/catalogue/life_104/index.html,Music,2026-09-16
Kindle Paperwhite User's Guide,Â£34.00,Three,In stock,https://books.toscrape.com/catalogue/kindle-paperwhite-users-guide_103/index.html,Nonfiction,2026-09-16
H is for Hawk,Â£57.42,Five,In stock,https://books.toscrape.com/catalogue/h-is-for-hawk_102/index.html,Nonfiction,2026-09-16
Girl Online On Tour (Girl Online #2),Â£53.47,One,In stock,https://books.toscrape.com/catalogue/girl-online-on-tour-girl-online-2_101/index.html,Young Adult,2026-09-16
"Fruits Basket, Vol. 2 (Fruits Basket #2)",Â£11.64,Five,In stock,https://books.toscrape.com/catalogue/fruits-basket-vol-2-fruits-basket-2_100/index.html,Sequential Art,2026-09-16
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),Â£52.88,Four,In stock,https://books.toscrape.com/catalogue/diary-of-a-minecraft-zombie-book-1-a-scare-of-a-dare-an-unofficial-minecraft-book_99/index.html,Childrens,2026-09-16
"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",Â£18.51,Four,In stock,https://books.toscrape.com/catalogue/y-the-last-man-vol-1-unmanned-y-the-last-man-1_98/index.html,Sequential Art,2026-09-16
While You Were Mine,Â£41.32,Five,In stock,https://books.toscrape.com/catalogue/while-you-were-mine_97/index.html,Historical Fiction,2026-09-16
Where Lightning Strikes (Bleeding Stars #3),Â£39.77,Three,In stock,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html,Romance,2026-09-16
When I'm Gone,Â£51.96,Three,In stock,https://books.toscrape.com/catalogue/when-im-gone_95/index.html,Fiction,2026-09-16
Ways of Seeing,Â£39.51,Five,In stock,https://books.toscrape.com/catalogue/ways-of-seeing_94/index.html,Art,2026-09-16
"Vampire Knight, Vol. 1 (Vampire Knight #1)",Â£15.40,One,In stock,https://books.toscrape.com/catalogue/vampire-knight-vol-1-vampire-knight-1_93/index.html,Paranormal,2026-09-16
Vampire Girl (Vampire Girl #1),Â£53.82,Two,In stock,https://books.toscrape.com/catalogue/vampire-girl-vampire-girl-1_92/index.html,Fantasy,2026-09-16
Twenty Love Poems and a Song of Despair,Â£30.95,Four,In stock,https://books.toscrape.com/catalogue/twenty-love-poems-and-a-song-of-despair_91/index.html,Poetry,2026-09-16
Travels with Charley: In Search of America,Â£57.82,Five,In stock,https://books.toscrape.com/catalogue/travels-with-charley-in-search-of-america_90/index.html,Nonfiction,2026-09-16
Three Wishes (River of Time: California #1),Â£44.18,Two,In stock,https://books.toscrape.com/catalogue/three-wishes-river-of-time-california-1_89/index.html,Science Fiction,2026-09-16
This One Moment (Pushing Limits #1),Â£48.71,One,In stock,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html,Romance,2026-09-16
The Zombie Room,Â£19.69,Five,In stock,https://books.toscrape.com/catalogue/the-zombie-room_87/index.html,Default,2026-09-16
"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",Â£36.52,Two,In stock,https://books.toscrape.com/catalogue/the-wicked-the-divine-vol-1-the-faust-act-the-wicked-the-divine_86/index.html,Sequential Art,2026-09-16
The Tumor,Â£41.56,Five,In stock,https://books.toscrape.com/catalogue/the-tumor_85/index.html,Nonfiction,2026-09-16
The Story of Hong Gildong,Â£43.19,Four,In stock,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html,,2026-09-16
The Silent Wife,Â£12.34,Five,In stock,https://books.toscrape.com/catalogue/the-silent-wife_83/index.html,,2026-09-16
The Silent Twin (Detective Jennifer Knight #3),Â£36.25,Three,In stock,https://books.toscrape.com/catalogue/the-silent-twin-detective-jennifer-knight-3_82/index.html,,2026-09-16
The Selfish Gene,Â£29.45,One,In stock,https://books.toscrape.com/catalogue/the-selfish-gene_81/index.html,,2026-09-16
